code,value
PL81,1920632.0
PL811,270225.0
PL812,543081.0
PL814,680432.0
PL815,426894.0
PL82,1947062.0
PL821,430415.0
PL822,346128.0
PL823,620149.0
PL824,550370.0
PL84,1073623.0
PL841,487214.0
PL842,345601.0
PL843,240808.0
PL9,5484110.0
PL91,3298955.0
PL911,1875287.0
PL912,695641.0
PL913,728027.0
PL92,2185155.0
PL921,558575.0
PL922,317859.0
PL923,301682.0
PL924,357441.0
PL925,395631.0
PL926,253967.0
PT,10749635.0
PT1,10248477.0
PT11,3692842.0
PT111,234645.0
PT112,433039.0
PT119,423255.0
PT11A,1818217.0
PT11B,83445.0
PT11C,409078.0
PT11D,183867.0
PT11E,107296.0
PT15,492747.0
PT150,492747.0
PT19,1717560.0
PT191,392257.0
PT192,452559.0
PT193,301764.0
PT194,259590.0
PT195,100733.0
PT196,210657.0
PT1A,2156612.0
PT1A0,2156612.0
PT1B,848507.0
PT1B0,848507.0
PT1C,474894.0
PT1C1,102218.0
PT1C2,115680.0
PT1C3,103566.0
PT1C4,153430.0
PT1D,865315.0
PT1D1,395474.0
PT1D2,218467.0
PT1D3,251374.0
PT2,241718.0
PT20,241718.0
PT200,241718.0
PT3,259440.0
PT30,259440.0
PT300,259440.0
RO,19043151.0
RO1,4835561.0
RO11,2544010.0
RO111,556894.0
RO112,297211.0
RO113,697374.0
RO114,450925.0
RO115,330466.0
RO116,211140.0
RO12,2291551.0
RO121,325260.0
RO122,560277.0
RO123,199606.0
RO124,291871.0
RO125,519574.0
RO126,394963.0
RO2,5549383.0
RO21,3218218.0
RO211,591999.0
RO212,388291.0
RO213,780271.0
RO214,445750.0
RO215,645930.0
RO216,365977.0
RO22,2331165.0
RO221,271655.0
RO222,395517.0
RO223,656082.0
RO224,489056.0
RO225,187619.0
RO226,331236.0
RO3,5139149.0
RO31,2825694.0
RO311,561990.0
RO312,278602.0
RO313,476523.0
RO314,261198.0
RO315,248786.0
RO316,685562.0
RO317,313033.0
RO32,2313455.0
RO321,1709191.0
RO322,604264.0
RO4,3519058.0
RO41,1848028.0
RO411,595229.0
RO412,307702.0
RO413,229220.0
RO414,375641.0
RO415,340236.0
RO42,1671030.0
RO421,410320.0
RO422,242232.0
RO423,351253.0
RO424,667225.0
RS,6567783.0
RS1,3402442.0
RS11,1682015.0
RS110,1682015.0
RS12,1720427.0
RS121,150317.0
RS122,256492.0
RS123,607370.0
RS124,114991.0
RS125,157170.0
RS126,154418.0
RS127,279669.0
RS2,3165341.0
RS21,1789478.0
RS211,249487.0
RS212,151616.0
RS213,260256.0
RS214,185913.0
RS215,177228.0
RS216,202252.0
RS217,296153.0
RS218,266573.0
RS22,1375863.0
RS221,97353.0
RS222,152211.0
RS223,93310.0
RS224,180035.0
RS225,340169.0
RS226,74424.0
RS227,172263.0
RS228,190507.0
RS229,75591.0
SE,10587710.0
SE1,4244740.0
SE11,2473307.0
SE110,2473307.0
SE12,1771433.0
SE121,407912.0
SE122,301542.0
SE123,472446.0
SE124,308375.0
SE125,281158.0
SE2,4584427.0
SE21,880683.0
SE211,370009.0
SE212,203351.0
SE213,246352.0
SE214,60971.0
SE22,1585849.0
SE221,157223.0
SE224,1428626.0
SE23,2117895.0
SE231,345074.0
SE232,1772821.0
SE3,1758543.0
SE31,854488.0
SE311,283384.0
SE312,286546.0
SE313,284558.0
SE32,374297.0
SE321,241458.0
SE322,132839.0
SE33,529758.0
SE331,281138.0
SE332,248620.0
SI,2130850.0
SI0,2130850.0
SI03,1113731.0
SI031,113172.0
SI032,331815.0
SI033,70358.0
SI034,262814.0
SI035,57083.0
SI036,75993.0
SI037,148670.0
SI038,53826.0
SI04,1017119.0
SI041,569475.0
SI042,209921.0
SI043,118096.0
SI044,119627.0
SK,5419451.0
SK0,5419451.0
SK01,736385.0
SK010,736385.0
SK02,1797072.0
SK021,565900.0
SK022,565572.0
SK023,665600.0
SK03,1297187.0
SK031,686063.0
SK032,611124.0
SK04,1588807.0
SK041,810008.0
SK042,778799.0
TR,85664944.0
TR1,15701602.0
TR10,15701602.0
TR100,15701602.0
TR2,3832502.0
TR21,1987440.0
TR211,1187162.0
TR212,421247.0
TR213,379031.0
TR22,1845062.0
TR221,1276096.0
TR222,568966.0
TR3,10974357.0
TR31,4493242.0
TR310,4493242.0
TR32,3309181.0
TR321,1165943.0
TR322,1061371.0
TR323,1081867.0
TR33,3171934.0
TR331,1475353.0
TR332,750193.0
TR333,571078.0
TR334,375310.0
TR4,8676119.0
TR41,4388743.0
TR411,3238618.0
TR412,921630.0
TR413,228495.0
TR42,4287376.0
TR421,2130006.0
TR422,1110735.0
TR423,412344.0
TR424,326409.0
TR425,307882.0
TR5,8456864.0
TR51,5864049.0
TR510,5864049.0
TR52,2592815.0
TR521,2330024.0
TR522,262791.0
TR6,10936452.0
TR61,3444338.0
TR611,2722103.0
TR612,446409.0
TR613,275826.0
TR62,4234763.0
TR621,2280484.0
TR622,1954279.0
TR63,3257351.0
TR631,1562185.0
TR632,1134105.0
TR633,561061.0
TR7,4160359.0
TR71,1657733.0
TR711,283053.0
TR712,439474.0
TR713,372708.0
TR714,317952.0
TR715,244546.0
TR72,2502626.0
TR721,1452458.0
TR722,637007.0
TR723,413161.0
TR8,4711687.0
TR81,1043995.0
TR811,586802.0
TR812,250478.0
TR813,206715.0
TR82,808929.0
TR821,381991.0
TR822,199981.0
TR823,226957.0
TR83,2858763.0
TR831,1382376.0
TR832,612674.0
TR833,521335.0
TR834,342378.0
TR9,2707777.0
TR90,2707777.0
TR901,822270.0
TR902,770711.0
TR903,455922.0
TR904,346977.0
TR905,169280.0
TR906,142617.0
TRA,2140232.0
TRA1,1069920.0
TRA11,745005.0
TRA12,241239.0
TRA13,83676.0
TRA2,1070312.0
TRA21,499801.0
TRA22,272300.0
TRA23,206857.0
TRA24,91354.0
TRB,3876707.0
TRB1,1724320.0
TRB11,750491.0
TRB12,603941.0
TRB13,283276.0
TRB14,86612.0
TRB2,2152387.0
TRB21,1118087.0
TRB22,392301.0
TRB23,359808.0
TRB24,282191.0
TRC,9490286.0
TRC1,2961139.0
TRC11,2193363.0
TRC12,611037.0
TRC13,156739.0
TRC2,4071429.0
TRC21,2237745.0
TRC22,1833684.0
TRC3,2457718.0
TRC31,895911.0
TRC32,654528.0
TRC33,570826.0
TRC34,336453.0
